analysis_time_ms,res_width,res_height,pixels_per_module,avg_luminance,AE_AF_status,sharpness,payload_preview
1780402942737,700,700,6.534,107.734,AE/OFF AF/OFF ,33181.686,"00000286|1780399581338|bvtbzsxIqpYrHNBSEG2TuFtT6oLp98HwDvlYyIGRfayD0EU14UvvXDro86hY0198Rg6kCMPO1Zo9PYDoGq7aNrbJsBP1WcQxkp6Naejbg1JcelMZmvwUVLtceXAsG2MLzyVUL6eEt315JsFcMeM8Pj6XQZlwx3rotQD2hi4U7srCl5dRs..."
1780402942772,700,700,6.546,108.186,AE/OFF AF/OFF ,33367.350,"00000287|1780399581541|A2R8tqRtYluq9WvakRYPNevNZwuKlhWANSan6G0RFDNATgSWWBtNiPIJxLLWaT1WPiEus0gjSSk8SS3QbQTOdb74YfrfqLAXzh8mpgRnjwTAUAFaqumkgIuNzqr6Xlsa8iiQ3NPg31eT7C3L0GY2jfbaFIG49OFwcoAL7vJb0Ob1xiNRw..."
1780402942800,700,700,6.550,106.093,AE/OFF AF/OFF ,34375.508,"00000287|1780399581541|A2R8tqRtYluq9WvakRYPNevNZwuKlhWANSan6G0RFDNATgSWWBtNiPIJxLLWaT1WPiEus0gjSSk8SS3QbQTOdb74YfrfqLAXzh8mpgRnjwTAUAFaqumkgIuNzqr6Xlsa8iiQ3NPg31eT7C3L0GY2jfbaFIG49OFwcoAL7vJb0Ob1xiNRw..."
1780402942837,700,700,6.559,104.698,AE/OFF AF/OFF ,34742.640,"00000287|1780399581541|A2R8tqRtYluq9WvakRYPNevNZwuKlhWANSan6G0RFDNATgSWWBtNiPIJxLLWaT1WPiEus0gjSSk8SS3QbQTOdb74YfrfqLAXzh8mpgRnjwTAUAFaqumkgIuNzqr6Xlsa8iiQ3NPg31eT7C3L0GY2jfbaFIG49OFwcoAL7vJb0Ob1xiNRw..."
1780402942870,700,700,6.565,108.580,AE/OFF AF/OFF ,34783.036,"00000287|1780399581541|A2R8tqRtYluq9WvakRYPNevNZwuKlhWANSan6G0RFDNATgSWWBtNiPIJxLLWaT1WPiEus0gjSSk8SS3QbQTOdb74YfrfqLAXzh8mpgRnjwTAUAFaqumkgIuNzqr6Xlsa8iiQ3NPg31eT7C3L0GY2jfbaFIG49OFwcoAL7vJb0Ob1xiNRw..."
1780402942908,700,700,7.216,107.560,AE/OFF AF/OFF ,34915.305,""
1780402942939,700,700,7.216,108.163,AE/OFF AF/OFF ,34664.978,""
1780402942974,700,700,6.554,102.490,AE/OFF AF/OFF ,31996.007,"00000288|1780399581744|A4WfSFBToNr4QhihuDKMcqzWJ6kIqEbG7uu7AnQicxUCNW1iCMW8phclcyCyuJiXKMRcjyaRHAH0P7UctIkbZKNabS7N62uxBD3tHztLyF4qRxTu5HtkWkeuqBUVuZDftBNEQbR7PG2OHHDRjFsn875dfTULD8NfVxktfO8y0F5ktBEsM..."
1780402943006,700,700,6.554,107.473,AE/OFF AF/OFF ,34745.512,"00000288|1780399581744|A4WfSFBToNr4QhihuDKMcqzWJ6kIqEbG7uu7AnQicxUCNW1iCMW8phclcyCyuJiXKMRcjyaRHAH0P7UctIkbZKNabS7N62uxBD3tHztLyF4qRxTu5HtkWkeuqBUVuZDftBNEQbR7PG2OHHDRjFsn875dfTULD8NfVxktfO8y0F5ktBEsM..."
1780402943035,700,700,6.567,107.857,AE/OFF AF/OFF ,35083.908,"00000288|1780399581744|A4WfSFBToNr4QhihuDKMcqzWJ6kIqEbG7uu7AnQicxUCNW1iCMW8phclcyCyuJiXKMRcjyaRHAH0P7UctIkbZKNabS7N62uxBD3tHztLyF4qRxTu5HtkWkeuqBUVuZDftBNEQbR7PG2OHHDRjFsn875dfTULD8NfVxktfO8y0F5ktBEsM..."
1780402943072,700,700,6.590,108.658,AE/OFF AF/OFF ,35418.331,"00000288|1780399581744|A4WfSFBToNr4QhihuDKMcqzWJ6kIqEbG7uu7AnQicxUCNW1iCMW8phclcyCyuJiXKMRcjyaRHAH0P7UctIkbZKNabS7N62uxBD3tHztLyF4qRxTu5HtkWkeuqBUVuZDftBNEQbR7PG2OHHDRjFsn875dfTULD8NfVxktfO8y0F5ktBEsM..."
1780402943108,700,700,6.598,109.061,AE/OFF AF/OFF ,35892.766,"00000288|1780399581744|A4WfSFBToNr4QhihuDKMcqzWJ6kIqEbG7uu7AnQicxUCNW1iCMW8phclcyCyuJiXKMRcjyaRHAH0P7UctIkbZKNabS7N62uxBD3tHztLyF4qRxTu5HtkWkeuqBUVuZDftBNEQbR7PG2OHHDRjFsn875dfTULD8NfVxktfO8y0F5ktBEsM..."
1780402943138,700,700,6.594,108.131,AE/OFF AF/OFF ,35930.142,"00000288|1780399581744|A4WfSFBToNr4QhihuDKMcqzWJ6kIqEbG7uu7AnQicxUCNW1iCMW8phclcyCyuJiXKMRcjyaRHAH0P7UctIkbZKNabS7N62uxBD3tHztLyF4qRxTu5HtkWkeuqBUVuZDftBNEQbR7PG2OHHDRjFsn875dfTULD8NfVxktfO8y0F5ktBEsM..."
1780402943173,700,700,6.598,102.543,AE/OFF AF/OFF ,32816.317,"00000289|1780399581948|oJ1dC0pppazKNsWkYtadAjPDxts9nDNpMGRVYbUJCEWubmMk1W9Ox15CunaEcR04RGRMZ7eTvTeO5s4YSVXh5dJFj82XjbIfiZzSgSCUBy7SOwEyGKSXMZEKrjHYWLAIwarMQAuHyuMtqxsxS6ocWeXC1iXbVTVZPajzdbBgrNVq5PE3P..."
1780402943205,700,700,7.216,104.510,AE/OFF AF/OFF ,36313.288,""
1780402943237,700,700,7.216,103.881,AE/OFF AF/OFF ,36349.579,""
1780402943272,700,700,7.216,105.883,AE/OFF AF/OFF ,36412.767,""
1780402943303,700,700,6.660,111.048,AE/OFF AF/OFF ,37356.927,"00000289|1780399581948|oJ1dC0pppazKNsWkYtadAjPDxts9nDNpMGRVYbUJCEWubmMk1W9Ox15CunaEcR04RGRMZ7eTvTeO5s4YSVXh5dJFj82XjbIfiZzSgSCUBy7SOwEyGKSXMZEKrjHYWLAIwarMQAuHyuMtqxsxS6ocWeXC1iXbVTVZPajzdbBgrNVq5PE3P..."
